site_num,bmp_type,landscape_position,region,soil_type_general,soil_texture_group,tillage_general,operation_type,calendar_year,treatment,soil_zone,rep,grid_year,ace,active_c,agg_stability,bulk_density,cec,k,mg,om,p,ph,pmn,slan,solvita
4,pretrial,Lower,Lake Erie West,silty clay loam,Fine,reduced,livestock,2020,3,B,3,4-3-B-2020,,590,78.8,1.226657973,25.54,206.88,322.99,6.8,54.18,7.07,16,38.5,72.8
4,pretrial,Upper,Lake Erie West,silty clay loam,Fine,reduced,livestock,2020,3,C,1,4-3-C-2020,,536,76.9,1.314425665,26.32,112.87,264.3,4.7,51.72,7.37,4.1,133,69
4,pretrial,Upper,Lake Erie West,silty clay loam,Fine,reduced,livestock,2020,3,C,2,4-3-C-2020,,462,62.5,1.380599718,22.4,116.72,243.13,4.5,43.66,7.46,9.8,129.5,64.7
4,pretrial,Upper,Lake Erie West,silty clay loam,Fine,reduced,livestock,2020,3,C,3,4-3-C-2020,,572,69.4,1.231533956,21.73,113.39,275.54,4.7,53.72,7.21,4.8,136.5,71.6
4,pretrial,Mid,Lake Erie West,silty clay loam,Fine,reduced,livestock,2020,4,A,1,4-4-A-2020,,461.4,70.4,1.225264836,37.19,162.77,334.06,4.5,26.77,7.52,6.56,112,57.4
4,pretrial,Mid,Lake Erie West,silty clay loam,Fine,reduced,livestock,2020,4,A,2,4-4-A-2020,,528.2,72.5,1.381992856,45.8,161.39,306.6,4.5,30.45,7.65,17.54,98,68.6
4,pretrial,Mid,Lake Erie West,silty clay loam,Fine,reduced,livestock,2020,4,A,3,4-4-A-2020,,294.1,66.8,1.289349182,43.17,156.07,269.8,3.8,23.08,7.77,9.75,98,61.7
4,pretrial,Lower,Lake Erie West,silty clay loam,Fine,reduced,livestock,2020,4,B,1,4-4-B-2020,,794,82.6,1.239892784,23.35,185.07,321.54,6.3,45.24,6.98,18.4,133,85.7
4,pretrial,Lower,Lake Erie West,silty clay loam,Fine,reduced,livestock,2020,4,B,2,4-4-B-2020,,586,82,1.315122234,22.8,170.99,339.53,5.9,40.02,6.76,17.9,136.5,69.8
4,pretrial,Lower,Lake Erie West,silty clay loam,Fine,reduced,livestock,2020,4,B,3,4-4-B-2020,,587,81.6,1.370847752,22.83,165.85,328.92,5.4,38.35,6.78,10.8,126,70.2
4,pretrial,Upper,Lake Erie West,silty clay loam,Fine,reduced,livestock,2020,4,C,1,4-4-C-2020,,408,74.6,1.268452112,33.1,129.9,207.39,4.7,28.67,7.82,7.7,38.5,55
4,pretrial,Upper,Lake Erie West,silty clay loam,Fine,reduced,livestock,2020,4,C,2,4-4-C-2020,,367,78.1,1.332536458,34.02,153.79,211.37,4.3,19.46,7.87,11.6,45.5,49.1
4,pretrial,Upper,Lake Erie West,silty clay loam,Fine,reduced,livestock,2020,4,C,3,4-4-C-2020,,422,77.3,1.351343821,34,138.06,220.2,4.7,33.54,7.74,5.5,63,56.2
5,pretrial,Lower,Lake Erie West,loam,Medium,reduced,crop,2020,1,A,1,5-1-A-2020,,543.1,75.9,1.097792712,20.67,182.84,219.06,5.6,37.45,5.97,6.33,122.5,68.6
5,pretrial,Lower,Lake Erie West,loam,Medium,reduced,crop,2020,1,A,2,5-1-A-2020,,542.9,76.5,1.099882419,17.61,202.13,219.23,5.6,40.8,6.1,1.48,122.5,66
5,pretrial,Lower,Lake Erie West,loam,Medium,reduced,crop,2020,1,A,3,5-1-A-2020,,542.7,78.9,1.106848109,17.8,173.95,221.91,5.6,28.72,6.1,8.92,122.5,65.8
5,pretrial,Mid,Lake Erie West,loam,Medium,reduced,crop,2020,1,B,1,5-1-B-2020,,387,76.7,1.095703005,19.33,157.73,261.47,5.2,32.02,5.96,4.81,84,54.6
5,pretrial,Mid,Lake Erie West,loam,Medium,reduced,crop,2020,1,B,2,5-1-B-2020,,491,73.6,1.232927094,19.56,208.14,249.6,5.4,42.68,5.56,33.31,150.5,63.1
5,pretrial,Mid,Lake Erie West,loam,Medium,reduced,crop,2020,1,B,3,5-1-B-2020,,441,76.9,1.113813799,19.28,148.21,267.95,5.9,27.73,6.07,9.8,101.5,66.3
5,pretrial,Upper,Lake Erie West,loam,Medium,reduced,crop,2020,1,C,1,5-1-C-2020,,484,75.8,1.112420661,14.41,238.45,292.95,5.6,37.58,6.15,5.6,84,61.7
5,pretrial,Upper,Lake Erie West,loam,Medium,reduced,crop,2020,1,C,2,5-1-C-2020,,489,74.4,1.166056472,17.02,272.23,293.11,5.4,40.02,6.09,6.68,91,75.9
5,pretrial,Upper,Lake Erie West,loam,Medium,reduced,crop,2020,1,C,3,5-1-C-2020,,489,80.8,1.091523591,16.97,291.32,278.79,5.6,43.9,5.86,8.78,128.5,61.7
5,pretrial,Lower,Lake Erie West,loam,Medium,reduced,crop,2020,2,A,1,5-2-A-2020,,495,75.7,1.125655471,17.02,160.12,214.45,5.4,33.81,7.5,8.08,91,64.5
5,pretrial,Lower,Lake Erie West,loam,Medium,reduced,crop,2020,2,A,2,5-2-A-2020,,541,76.2,1.149338817,21.27,212.7,229.24,5.9,38.82,5.69,6.99,115.5,64.7
5,pretrial,Lower,Lake Erie West,loam,Medium,reduced,crop,2020,2,A,3,5-2-A-2020,,326,76.4,1.113813799,20.15,166.78,212.93,6.3,26.44,5.9,8.18,112,60.5
5,pretrial,Mid,Lake Erie West,loam,Medium,reduced,crop,2020,2,B,1,5-2-B-2020,,111,71.9,1.241982491,22.07,202.72,174.29,5.2,47.36,5.1,3.41,129.5,49.3
5,pretrial,Mid,Lake Erie West,loam,Medium,reduced,crop,2020,2,B,2,5-2-B-2020,,335,84.9,1.251037888,21.17,193.19,180.48,5.2,41.27,5.11,5.31,122.5,57.4
5,pretrial,Mid,Lake Erie West,loam,Medium,reduced,crop,2020,2,B,3,5-2-B-2020,,440,70.6,1.296314871,20.54,155.72,183.75,5.6,27.52,5.5,5.84,108.5,57.6
5,pretrial,Upper,Lake Erie West,loam,Medium,reduced,crop,2020,2,C,1,5-2-C-2020,,271,78.1,1.124262333,17.86,162.54,264.82,5.6,21.55,5.83,4.45,112,61.7
5,pretrial,Upper,Lake Erie West,loam,Medium,reduced,crop,2020,2,C,2,5-2-C-2020,,492,73,1.182774128,16.62,206.36,271.1,6.5,26.79,5.92,8.87,94.5,64.5
5,pretrial,Upper,Lake Erie West,loam,Medium,reduced,crop,2020,2,C,3,5-2-C-2020,,439,77.1,1.285866337,16.74,214.94,280.4,6.1,34.67,5.84,3.24,80.5,72.8
5,pretrial,Lower,Lake Erie West,loam,Medium,reduced,crop,2020,3,A,1,5-3-A-2020,,575,68.6,1.132621161,17.34,133.41,219.74,5.2,20.22,7.46,15.8,101.5,66.3
5,pretrial,Lower,Lake Erie West,loam,Medium,reduced,crop,2020,3,A,2,5-3-A-2020,,507,66.3,1.170932455,18.34,159.29,227.98,5.6,22.24,6.07,16,94.5,64.5
5,pretrial,Lower,Lake Erie West,loam,Medium,reduced,crop,2020,3,A,3,5-3-A-2020,,469,68.1,1.027439245,17.68,141.85,229.43,5.4,19.54,6.38,13.7,80.5,65.8
5,pretrial,Mid,Lake Erie West,loam,Medium,reduced,crop,2020,3,B,1,5-3-B-2020,,412,60.3,1.170932455,18.49,160.87,195.48,4.7,27.1,5.37,14.3,108.5,60.3
5,pretrial,Mid,Lake Erie West,loam,Medium,reduced,crop,2020,3,B,2,5-3-B-2020,,415,56.9,1.214816301,19.47,157.32,199.71,5,26.79,5.27,12.7,119,60.5
5,pretrial,Mid,Lake Erie West,loam,Medium,reduced,crop,2020,3,B,3,5-3-B-2020,,407,59.5,1.224568267,18.81,141.44,201.36,5,23.74,5.63,13.9,105,61.7
5,pretrial,Upper,Lake Erie West,loam,Medium,reduced,crop,2020,3,C,1,5-3-C-2020,,410,63.8,1.226657973,18.26,233.24,221.2,5.4,30.56,5.53,19,112,63.1
5,pretrial,Upper,Lake Erie West,loam,Medium,reduced,crop,2020,3,C,2,5-3-C-2020,,455,59,1.268452112,18.54,220.66,197.7,5,26.53,5.42,23.9,98,61.7
5,pretrial,Upper,Lake Erie West,loam,Medium,reduced,crop,2020,3,C,3,5-3-C-2020,,456,72.9,1.214816301,19.67,252.49,216.41,5.4,33.01,5.29,15.9,126,62.9
5,pretrial,Lower,Lake Erie West,loam,Medium,reduced,crop,2020,4,A,1,5-4-A-2020,,350,68.6,1.295618302,18.84,173.25,240.68,5,35.53,5.62,19.8,98,63.3
5,pretrial,Lower,Lake Erie West,loam,Medium,reduced,crop,2020,4,A,2,5-4-A-2020,,351,65.3,1.241285922,19.56,150.11,249.04,5.4,31.75,5.97,24.9,91,68.6
5,pretrial,Lower,Lake Erie West,loam,Medium,reduced,crop,2020,4,A,3,5-4-A-2020,,307,70.4,1.124958902,17.99,149.71,255.12,5.2,23.91,6.11,27.7,84,67.4
5,pretrial,Mid,Lake Erie West,loam,Medium,reduced,crop,2020,4,B,1,5-4-B-2020,,351,62.2,1.116600075,18.55,145.46,189.31,5,32.54,5.35,0.8,94.5,56.2
5,pretrial,Mid,Lake Erie West,loam,Medium,reduced,crop,2020,4,B,2,5-4-B-2020,,354,68.9,1.216906008,17.81,174.95,235.55,5,36.61,5.51,22.6,105,66.8
5,pretrial,Mid,Lake Erie West,loam,Medium,reduced,crop,2020,4,B,3,5-4-B-2020,,253,65.6,1.33810901,18.31,148.38,214.61,6.1,33.25,5.52,13.1,94.5,59.2
5,pretrial,Upper,Lake Erie West,loam,Medium,reduced,crop,2020,4,C,1,5-4-C-2020,,413,60.5,1.393834529,17.72,265.1,235.66,6.1,28.42,5.38,27.4,112,70.2
5,pretrial,Upper,Lake Erie West,loam,Medium,reduced,crop,2020,4,C,2,5-4-C-2020,,201,66.9,1.157001076,17.38,226.9,233.02,5.4,32.3,5.48,14.5,94.5,55
5,pretrial,Upper,Lake Erie West,loam,Medium,reduced,crop,2020,4,C,3,5-4-C-2020,,95,57.4,1.200188352,16.79,236.85,220.95,5.4,39.84,5.46,16.6,112,63.3
6,pretrial,Mid,Lake Erie East,silt loam,Medium,zone,livestock,2020,1,A,1,6-1-A-2020,,706,48,1.299101147,15.91,79.58,254.99,3.8,15.81,6.96,15.01,94.5,77.4
6,pretrial,Mid,Lake Erie East,silt loam,Medium,zone,livestock,2020,1,A,2,6-1-A-2020,,626,68,1.286562906,14.98,76.61,241.19,3.4,11.57,7.08,13.17,84,74.5
6,pretrial,Mid,Lake Erie East,silt loam,Medium,zone,livestock,2020,1,A,3,6-1-A-2020,,727,65.3,1.23571337,15.35,93.8,251.93,3.4,14.69,7.17,10.84,105,73.3
6,pretrial,Lower,Lake Erie East,silt loam,Medium,zone,livestock,2020,1,B,1,6-1-B-2020,,764,71.9,1.387565408,12.75,73.68,214.81,3.2,11.55,6.7,9.17,87.5,75.9
6,pretrial,Lower,Lake Erie East,silt loam,Medium,zone,livestock,2020,1,B,2,6-1-B-2020,,607,82.3,1.278204078,13.31,66.77,215.91,4.1,8.59,6.82,19.5,87.5,72.9
6,pretrial,Lower,Lake Erie East,silt loam,Medium,zone,livestock,2020,1,B,3,6-1-B-2020,,575,84.9,1.333929596,13.36,74.6,213.11,4.1,12.5,6.79,8.26,91,73.1
6,pretrial,Upper,Lake Erie East,silt loam,Medium,zone,livestock,2020,1,C,1,6-1-C-2020,,606,86.6,1.221085422,13.44,100,217.07,4.7,20.62,6.79,6.59,112,72.8
6,pretrial,Upper,Lake Erie East,silt loam,Medium,zone,livestock,2020,1,C,2,6-1-C-2020,,730,80.6,1.191132956,14.51,126.63,226.24,4.5,34.68,6.75,6.31,101.5,66
6,pretrial,Upper,Lake Erie East,silt loam,Medium,zone,livestock,2020,1,C,3,6-1-C-2020,,669,89.1,1.253824164,14.42,116.75,226.43,4.7,30.25,6.7,7.71,84,74.5
6,pretrial,Mid,Lake Erie East,silt loam,Medium,zone,livestock,2020,2,A,1,6-2-A-2020,,621,65.7,1.322087924,15.07,78.87,221.87,3.2,16.67,7.39,7.84,80.5,76.1
6,pretrial,Mid,Lake Erie East,silt loam,Medium,zone,livestock,2020,2,A,2,6-2-A-2020,,679,69.4,1.16048392,16.25,81.61,215.59,3.4,9.67,7.48,14.83,112,72.9
6,pretrial,Mid,Lake Erie East,silt loam,Medium,zone,livestock,2020,2,A,3,6-2-A-2020,,673,63.7,1.322087924,15.8,80.61,218.72,3.4,19.17,7.31,17.45,84,75.7
6,pretrial,Lower,Lake Erie East,silt loam,Medium,zone,livestock,2020,2,B,1,6-2-B-2020,,654,64,1.336019303,14.07,78.8,227.45,3.2,14.63,6.92,6.72,77,73.3
6,pretrial,Lower,Lake Erie East,silt loam,Medium,zone,livestock,2020,2,B,2,6-2-B-2020,,606,76.4,1.332536458,14.06,75.27,231.18,4.1,12.01,6.99,12.51,73.5,72.8
6,pretrial,Lower,Lake Erie East,silt loam,Medium,zone,livestock,2020,2,B,3,6-2-B-2020,,566,77.4,1.351343821,14.51,78.57,237.24,4.1,7.86,7.05,9.47,52.5,75.7
6,pretrial,Upper,Lake Erie East,silt loam,Medium,zone,livestock,2020,2,C,1,6-2-C-2020,,532,79,1.319301648,13.38,84.27,214.28,4.1,8.64,6.91,7.48,77,76.1
6,pretrial,Upper,Lake Erie East,silt loam,Medium,zone,livestock,2020,2,C,2,6-2-C-2020,,532,78.5,1.377116873,14.56,103.39,220.09,4.3,12.17,7.02,13.35,77,75.7
6,pretrial,Upper,Lake Erie East,silt loam,Medium,zone,livestock,2020,2,C,3,6-2-C-2020,,548,78.7,1.355523235,13.15,80.27,203.25,4.3,10.27,6.84,16.81,112,78.7
6,pretrial,Mid,Lake Erie East,silt loam,Medium,zone,livestock,2020,3,A,1,6-3-A-2020,,717,70.4,1.243375629,14.2,92.85,228.75,3.6,11.54,6.88,16.68,94.5,75.7
6,pretrial,Mid,Lake Erie East,silt loam,Medium,zone,livestock,2020,3,A,2,6-3-A-2020,,719,57.9,1.219692284,15.13,99.54,243.36,3.6,11.44,7.04,15.27,105,76.1
6,pretrial,Mid,Lake Erie East,silt loam,Medium,zone,livestock,2020,3,A,3,6-3-A-2020,,608,58.6,1.313729096,14.9,88.64,246.77,3.6,8.86,6.95,8.04,84,72.9
6,pretrial,Lower,Lake Erie East,silt loam,Medium,zone,livestock,2020,3,B,1,6-3-B-2020,,629,69.5,1.333233027,15,87.65,267.62,3.4,6.26,6.66,11.43,94.5,76.1
6,pretrial,Lower,Lake Erie East,silt loam,Medium,zone,livestock,2020,3,B,2,6-3-B-2020,,464,75.9,1.395924236,14.48,83.91,254.96,4.3,5.22,6.76,14.14,80.5,76.1
6,pretrial,Lower,Lake Erie East,silt loam,Medium,zone,livestock,2020,3,B,3,6-3-B-2020,,497,73.1,1.308156544,15.61,84.03,298.66,4.1,6.93,7.08,10.42,87.5,76.1
6,pretrial,Upper,Lake Erie East,silt loam,Medium,zone,livestock,2020,3,C,1,6-3-C-2020,,431,66.8,1.393834529,13.63,78.01,219.32,3.6,8.27,6.89,10.69,63,77.3
6,pretrial,Upper,Lake Erie East,silt loam,Medium,zone,livestock,2020,3,C,2,6-3-C-2020,,430,73.3,1.407069339,12.92,82.7,205.81,3.6,8.13,6.73,15.73,70,79.9
6,pretrial,Upper,Lake Erie East,silt loam,Medium,zone,livestock,2020,3,C,3,6-3-C-2020,,499,75,1.241285922,14.5,81.77,214.27,3.6,14.62,7.21,12.35,59.5,75.9
6,pretrial,Mid,Lake Erie East,silt loam,Medium,zone,livestock,2020,4,A,1,6-4-A-2020,,494.5,64.2,1.331839889,19.02,105.46,266.03,3.6,12.37,7.48,12.01,88,71.6
6,pretrial,Mid,Lake Erie East,silt loam,Medium,zone,livestock,2020,4,A,2,6-4-A-2020,,924,59,1.342288424,18.64,97.07,253.15,3.6,10.88,7.49,11.6,80.5,73.1
6,pretrial,Mid,Lake Erie East,silt loam,Medium,zone,livestock,2020,4,A,3,6-4-A-2020,,675,67.2,1.267058974,19.69,108.85,228.94,3.4,11.78,7.57,12.06,66.5,71.6
6,pretrial,Lower,Lake Erie East,silt loam,Medium,zone,livestock,2020,4,B,1,6-4-B-2020,,587,65.8,1.306763406,18.03,89.64,243.57,3.4,8.92,7.35,6.71,49,73.1
6,pretrial,Lower,Lake Erie East,silt loam,Medium,zone,livestock,2020,4,B,2,6-4-B-2020,,533,79.6,1.294921734,17.05,75.27,226.01,4.1,6.31,7.52,8.48,66.5,76.1
6,pretrial,Lower,Lake Erie East,silt loam,Medium,zone,livestock,2020,4,B,3,6-4-B-2020,,499,76.7,1.224568267,17.4,79.48,220.51,4.1,9.84,7.62,10,70,69
6,pretrial,Upper,Lake Erie East,silt loam,Medium,zone,livestock,2020,4,C,1,6-4-C-2020,,566,77.1,1.350647252,13.62,82.97,218.66,4.1,9.29,7.19,12.05,66.5,80.2
6,pretrial,Upper,Lake Erie East,silt loam,Medium,zone,livestock,2020,4,C,2,6-4-C-2020,,644,86.4,1.39940708,12.89,76.43,205.35,4.1,11.6,6.85,20.8,63,78.7
6,pretrial,Upper,Lake Erie East,silt loam,Medium,zone,livestock,2020,4,C,3,6-4-C-2020,,364,74.5,1.368061476,12.56,75.41,199.36,3.6,11.59,6.8,12.87,49,85.5
6,pretrial,Mid,Lake Erie East,silt loam,Medium,zone,livestock,2020,5,A,1,6-5-A-2020,,730,67.4,1.298404578,19.11,88.77,295.21,4.1,14.12,7.14,10.25,80.5,74.5
6,pretrial,Mid,Lake Erie East,silt loam,Medium,zone,livestock,2020,5,A,2,6-5-A-2020,,765,64.7,1.234320232,19.67,86.24,267.6,4.3,14.92,7.3,11,70,77.3
6,pretrial,Mid,Lake Erie East,silt loam,Medium,zone,livestock,2020,5,A,3,6-5-A-2020,,627,75.3,1.192526093,20.43,105.99,295.77,4.1,10.77,7.2,12.46,119,73.1
6,pretrial,Lower,Lake Erie East,silt loam,Medium,zone,livestock,2020,5,B,1,6-5-B-2020,,426.3,65.7,1.370847752,18.2,94.9,255.22,3.4,5.78,7.27,13.07,70,64.7
6,pretrial,Lower,Lake Erie East,silt loam,Medium,zone,livestock,2020,5,B,2,6-5-B-2020,,565,74.5,1.308853113,15.66,79.36,230.07,4.1,7.86,7.4,9.48,52.5,84.4
6,pretrial,Lower,Lake Erie East,silt loam,Medium,zone,livestock,2020,5,B,3,6-5-B-2020,,533,84.1,1.275417802,15.51,77.24,225.32,3.8,5.78,7.39,8.74,49,73.3
6,pretrial,Upper,Lake Erie East,silt loam,Medium,zone,livestock,2020,5,C,1,6-5-C-2020,,499,96.2,1.29701144,12.33,77.82,199.7,3.6,8.31,6.53,11.12,77,73.3
6,pretrial,Upper,Lake Erie East,silt loam,Medium,zone,livestock,2020,5,C,2,6-5-C-2020,,499,73.5,1.333233027,12.6,109.79,202.15,3.8,13.89,6.38,16.44,49,75.9
6,pretrial,Upper,Lake Erie East,silt loam,Medium,zone,livestock,2020,5,C,3,6-5-C-2020,,513,73.8,1.269148681,10.04,84.45,185.48,3.4,13.09,6.51,13.47,80.5,70.4
7,pretrial,Lower,Lake Erie East,silty clay loam,Fine,reduced,crop,2020,1,A,1,7-1-A-2020,,687,74.3,1.333929596,21.27,185.19,595.4,5.6,56.28,6.97,31.4,108.5,73.3
7,pretrial,Lower,Lake Erie East,silty clay loam,Fine,reduced,crop,2020,1,A,2,7-1-A-2020,,671,76.1,1.299797716,20.96,160.24,630.37,5,45.77,6.99,23.2,126,74.5
7,pretrial,Lower,Lake Erie East,silty clay loam,Fine,reduced,crop,2020,1,A,3,7-1-A-2020,,639,78.4,1.175111869,21.77,178.57,662.02,5.6,54.7,6.96,21.6,126,72.9
7,pretrial,Mid,Lake Erie East,silty clay loam,Fine,reduced,crop,2020,1,B,1,7-1-B-2020,,604,78.9,1.349950683,20.72,149.75,523.44,4.7,31.79,7.15,21.2,88.5,73.3
7,pretrial,Mid,Lake Erie East,silty clay loam,Fine,reduced,crop,2020,1,B,2,7-1-B-2020,,116.1,82.1,1.437718374,20.78,155.58,559.22,4.5,28.52,7.23,20.4,87.5,72.9
7,pretrial,Mid,Lake Erie East,silty clay loam,Fine,reduced,crop,2020,1,B,3,7-1-B-2020,,730,80.8,1.289349182,20.17,139.68,504.77,5,31.96,7.19,32.6,77,74.5
7,pretrial,Upper,Lake Erie East,silty clay loam,Fine,reduced,crop,2020,1,C,1,7-1-C-2020,,543,78.4,1.380599718,18.66,146.57,426.21,4.3,22.1,6.64,30.8,63,72.9
7,pretrial,Upper,Lake Erie East,silty clay loam,Fine,reduced,crop,2020,1,C,2,7-1-C-2020,,532,72.6,1.196705507,23.57,175.5,475.01,4.1,23.97,7.12,27.8,84,70.4
7,pretrial,Upper,Lake Erie East,silty clay loam,Fine,reduced,crop,2020,1,C,3,7-1-C-2020,,547,79.3,1.29074232,22.44,167.6,481.62,4.3,19.88,6.64,30.5,80.5,72.9
7,pretrial,Lower,Lake Erie East,silty clay loam,Fine,reduced,crop,2020,2,A,1,7-2-A-2020,,594,83.5,1.282383492,20.74,163.42,593.61,4.7,34.43,6.65,25.2,112,75.7
7,pretrial,Lower,Lake Erie East,silty clay loam,Fine,reduced,crop,2020,2,A,2,7-2-A-2020,,797,87.2,1.290045751,22.47,181.38,620.27,6.1,48.42,6.8,32.1,136.5,77.3
7,pretrial,Lower,Lake Erie East,silty clay loam,Fine,reduced,crop,2020,2,A,3,7-2-A-2020,,783,89.5,1.233623663,22,182.41,608.59,5.9,49.2,6.76,30.5,136.5,76.1
7,pretrial,Mid,Lake Erie East,silty clay loam,Fine,reduced,crop,2020,2,B,1,7-2-B-2020,,717,80.3,1.321391355,20.37,136.88,475.82,4.3,28.88,7.08,45.8,84,73.1
7,pretrial,Mid,Lake Erie East,silty clay loam,Fine,reduced,crop,2020,2,B,2,7-2-B-2020,,728,84,1.397317374,20.05,139.38,477.31,5.4,28.03,7.01,41.1,77,75.7
7,pretrial,Mid,Lake Erie East,silty clay loam,Fine,reduced,crop,2020,2,B,3,7-2-B-2020,,796,84.2,1.376420304,21.05,157.59,482.16,5.2,33.25,7.2,26.5,84,72.8
7,pretrial,Upper,Lake Erie East,silty clay loam,Fine,reduced,crop,2020,2,C,1,7-2-C-2020,,707,85.1,1.416124736,21.01,139.92,410.56,4.7,27.28,7.11,35.7,59.5,69
7,pretrial,Upper,Lake Erie East,silty clay loam,Fine,reduced,crop,2020,2,C,2,7-2-C-2020,,598,69.2,1.389655115,19.89,143.21,397.08,4.7,24.69,7.05,40.7,73.5,72.9
7,pretrial,Upper,Lake Erie East,silty clay loam,Fine,reduced,crop,2020,2,C,3,7-2-C-2020,,455,73.6,1.330446751,20.34,143.73,437.02,3.6,22.58,6.98,28.45,80.5,70
7,pretrial,Lower,Lake Erie East,silty clay loam,Fine,reduced,crop,2020,3,A,1,7-3-A-2020,,425,69.3,1.29074232,21.21,155.42,301.04,4.5,19.5,6,17.95,94.5,69
7,pretrial,Lower,Lake Erie East,silty clay loam,Fine,reduced,crop,2020,3,A,2,7-3-A-2020,,392,69.8,1.394531098,21.92,157.44,299.83,4.7,16.69,5.92,19.08,98,69
7,pretrial,Lower,Lake Erie East,silty clay loam,Fine,reduced,crop,2020,3,A,3,7-3-A-2020,,359,67.7,1.287956044,20.65,146.02,294.57,5,14.16,5.91,33.29,105,73
7,pretrial,Mid,Lake Erie East,silty clay loam,Fine,reduced,crop,2020,3,B,1,7-3-B-2020,,329,69.5,1.579121877,16.59,142.36,324.68,4.3,9.99,6.23,23.9,73.5,70
7,pretrial,Mid,Lake Erie East,silty clay loam,Fine,reduced,crop,2020,3,B,2,7-3-B-2020,,297,72.3,1.415428167,15.93,137.62,289.24,4.5,11.19,6.3,13.71,70,73
7,pretrial,Mid,Lake Erie East,silty clay loam,Fine,reduced,crop,2020,3,B,3,7-3-B-2020,,267,58,1.438414943,15.41,151.49,289.84,5,17.49,6.2,17.7,66.5,66
7,pretrial,Upper,Lake Erie East,silty clay loam,Fine,reduced,crop,2020,3,C,1,7-3-C-2020,,300,77.3,1.275417802,40.99,235.9,299.87,5,15.37,7.84,29.89,35,56
7,pretrial,Upper,Lake Erie East,silty clay loam,Fine,reduced,crop,2020,3,C,2,7-3-C-2020,,356.3,82.9,1.499713014,40.13,200.03,293.86,4.3,11.29,7.84,13.75,45.5,53
7,pretrial,Upper,Lake Erie East,silty clay loam,Fine,reduced,crop,2020,3,C,3,7-3-C-2020,,270,71.3,1.462098289,41.46,209.38,306.82,3.8,17.78,7.63,16.62,52.5,51
7,pretrial,Lower,Lake Erie East,silty clay loam,Fine,reduced,crop,2020,4,A,1,7-4-A-2020,,361,57.1,1.381992856,20.33,128.59,272.37,4.3,12.72,5.99,17.16,66.5,56
7,pretrial,Lower,Lake Erie East,silty clay loam,Fine,reduced,crop,2020,4,A,2,7-4-A-2020,,270,60.5,1.44747034,21.18,131.02,275.07,4.5,12.55,5.79,20.22,70,65
7,pretrial,Lower,Lake Erie East,silty clay loam,Fine,reduced,crop,2020,4,A,3,7-4-A-2020,,299,55.1,1.402889925,18.31,140.27,268.34,4.7,12.54,5.94,17.58,63,65
7,pretrial,Mid,Lake Erie East,silty clay loam,Fine,reduced,crop,2020,4,B,1,7-4-B-2020,,269,67.8,1.351343821,15.14,133.13,277.31,3.6,7.39,6.24,17.5,80.5,66
7,pretrial,Mid,Lake Erie East,silty clay loam,Fine,reduced,crop,2020,4,B,2,7-4-B-2020,,298,62.5,1.475333099,14.97,121.27,279.43,4.1,7.77,6.11,22.99,63,56
7,pretrial,Mid,Lake Erie East,silty clay loam,Fine,reduced,crop,2020,4,B,3,7-4-B-2020,,329,66.8,1.387565408,15.79,127.63,278.86,4.5,9.38,6.29,18.01,52.5,59
7,pretrial,Upper,Lake Erie East,silty clay loam,Fine,reduced,crop,2020,4,C,1,7-4-C-2020,,299,83.8,1.248948181,39.19,182.48,283.05,4.1,9.99,7.79,17.16,28,49
7,pretrial,Upper,Lake Erie East,silty clay loam,Fine,reduced,crop,2020,4,C,2,7-4-C-2020,,267,75.7,1.528272342,41.42,204.78,292.81,4.3,11.57,7.89,22.59,42,48
7,pretrial,Upper,Lake Erie East,silty clay loam,Fine,reduced,crop,2020,4,C,3,7-4-C-2020,,161,74.7,1.363882063,43.79,188.4,278.37,2.9,14.1,7.86,17.62,28,55.8
8,pretrial,Upper,Lake Erie East,silty clay loam,Fine,no-till,crop,2020,1,A,1,8-1-A-2020,,612.7,62.7,1.33810901,17.94,258.28,476.95,6.1,68.84,6.5,27.59,66.5,69
8,pretrial,Upper,Lake Erie East,silty clay loam,Fine,no-till,crop,2020,1,A,2,8-1-A-2020,,618.7,64.8,1.362488925,16.65,184.4,450.86,4.7,54.69,6.57,20.03,63,60.5
8,pretrial,Upper,Lake Erie East,silty clay loam,Fine,no-till,crop,2020,1,A,3,8-1-A-2020,,315.6,62.8,1.299101147,16.71,197.13,468.17,5.2,51.13,6.46,12.66,66.5,69
8,pretrial,Mid,Lake Erie East,silty clay loam,Fine,no-till,crop,2020,1,B,1,8-1-B-2020,,379.8,65.3,1.400103649,16.52,168.01,584.74,5.4,31.9,6.52,17.54,73.5,68.6
8,pretrial,Mid,Lake Erie East,silty clay loam,Fine,no-till,crop,2020,1,B,2,8-1-B-2020,,169.3,71.1,1.374330597,17.56,181.43,566.67,5,43.46,6.69,16.38,63,65.8
8,pretrial,Mid,Lake Erie East,silty clay loam,Fine,no-till,crop,2020,1,B,3,8-1-B-2020,,369.2,70.2,1.329053614,16.61,161.67,544.57,4.7,35.76,6.67,20.63,94.5,69
8,pretrial,Lower,Lake Erie East,silty clay loam,Fine,no-till,crop,2020,1,C,1,8-1-C-2020,,375.3,64.7,1.312335958,18.43,165.89,531.36,5.4,45.11,6.48,15.07,91,70.4
